title,link,image_src,author,publisher,price,pubdate,description
"21세기를 살아가는 현대인을 위한 철학 (생각을 리부트하라, AI 시대 인생 철학법)",https://search.shopping.naver.com/book/catalog/53147049305,https://shopping-phinf.pstatic.net/main_5314704/53147049305.20250227095430.jpg,토마스 아키나리,파인북,16920,20250320,"위대한 철학자들과 나눈 인생 토론 
한눈에 보는 철학의 역사적 흐름과 핵심 도해 
AI 시대 인류를 위한 신감각 철학 엔터테인먼트

내 삶의 고민을 철학자와 논쟁한다면?
인생 고민의 답을 찾아가는 철학 문답
 
니체, 헤겔, 마르크스, 칸트, 플라톤이 답하다 

★★★한눈에 보는 철학의 역사적 흐름과 핵심 도표 수록
★★★AI 시대 인류를 위한 신감각 철학 엔터테인먼트

복잡하고 불확실한 시대를 살아가는 현대인들이 마주하는 지극히 현실적인 고민에 철학자들은 어떤 대답을 내놓을까? 이 궁금증에서 출발한 책은 철학을 어렵고 자신과 거리가 먼 학문으로 느끼는 사람들에게 색다른 접근법을 제시한다. 일상에서 느끼는 막연한 고민을 주제로 현대인들이 고대의 위대한 철학자와 함께 열띤 토론 배틀을 벌인다! 소크라테스에서 니체, 마르크스에 이르는 철학자들이 일상의 질문에 답하며 독자와 소통하는 이 책은, 철학이 단순한 지식 축적이 아닌 ‘삶의 실질적 도구’가 될 수 있음을 보여준다. 

무엇보다 흥미로운 점은 기나긴 인류의 역사에서 가장 위대하다고 평가받는 철학자들과 21세기를 살아가는 현대인이 서로 다른 입장에서 논쟁을 벌이는 구성이라는 것이다. 사랑, 성공, 삶의 자세, 미래 등 일상의 다양한 주제를 두고 펼치는 논쟁은 어떻게 살아가야 할지에 대한 힌트를 주고, 각자의 삶을 깊이 생각하게 만든다. 예를 들어, 그리스의 철학자 플라톤과 “연애 따윈 필요 없어!”라고 주장하는 요즘 젊은 세대가 연애의 의미를 두고 벌이는 토론은 고대와 현대의 가치관이 어떻게 충돌하고 조화될 수 있는지를 잘 보여준다. 플라톤은 『향연』에서 사랑의 숭고함을 강조하는 반면, 현대의 젊은이는 사랑에 얽매이지 않는 삶의 실용성을 주장한다. 이를 지켜보는 독자는 두 입장 사이에서 스스로의 관점을 돌아보게 된다.

이 책은 단순히 철학자들의 이야기를 소개하는 데 그치지 않고, 독자가 그들과 함께 대화에 참여하도록 이끈다. 독자는 각 논쟁을 따라가며 자신만의 결론을 내리고, 철학을 통해 자신의 인생을 성찰할 기회를 가질 수 있다. ‘철학’이라는 고전적 학문이 현대인의 일상과 어떻게 연결될 수 있는지, 이 책은 매우 신선한 방식으로 증명하는 완전히 새로운 감각의 철학 엔터테인먼트 입문서다. 철학을 처음 접하는 사람이라도 부담 없이 읽을 수 있는 이 책은 우리 모두가 ‘현대의 철학자’가 되어, 자기 생각과 입장을 발견하는 기회를 만나보라고 권한다."
NLP와 LLM 실전 가이드: 기초 수학부터 실전 AI 문제 해결까지 (기초 수학부터 실전 AI 문제 해결까지),https://search.shopping.naver.com/book/catalog/53191531909,https://shopping-phinf.pstatic.net/main_5319153/53191531909.20250227095414.jpg,리오르 가지트^메이삼 가파리,한빛미디어,30600,20250305,"LLM 시대의 NLP는 선택이 아닌, 필수!
자연어 처리의 모든 기술을 마스터한다!

NLP(자연어 처리)를 마스터하고 싶지만 어디서부터 시작해야 할지 고민인가요? 이 책은 정확하고 올바른 출발점을 제시합니다. 머신러닝과 NLP 분야의 선도자들이 집필한 이 책은 NLP를 깊이 있게 다룹니다.
이 책은 머신러닝의 수학적 기초부터 시작해 LLM과 AI 응용 프로그램 같은 고급 NLP 기술로 점차 나아갑니다. 선형대수학, 최적화, 확률론, 통계학 등 머신러닝과 NLP 알고리즘을 이해하고 구현하는 데 필수적인 기초 개념을 익힐 수 있습니다. 또한 일반적인 머신러닝 기법을 살펴보며, 이를 NLP와 어떻게 연결할 수 있는지도 설명합니다.
이어 텍스트 데이터를 전처리하는 방법, 데이터를 분석하기 위해 정리하고 준비하는 과정 그리고 텍스트 분류를 수행하는 방법을 설명합니다. 이 모든 내용을 파이썬 코드 샘플과 함께 제공합니다.
책의 후반부에서는 LLM의 이론, 설계, 응용과 같은 고급 주제를 심도 있게 논의하며, NLP의 미래 동향에 대한 전문가 의견도 제공합니다. 또한 실제 NLP 비즈니스 사례와 솔루션을 통해 실무 능력을 키울 수 있도록 도와줍니다."
AI블루 (기술에 휩쓸린 시대를 살아가는 마음들),https://search.shopping.naver.com/book/catalog/53145937791,https://shopping-phinf.pstatic.net/main_5314593/53145937791.20250222102254.jpg,조경숙^한지윤,코난북스,14400,20250224,"〈AI블루〉는 AI라는 기술이 촉발한 변화가 사람들 마음속에 일으킨 감정의 요동을 추적한 책이다. 생성형 AI를 잘 알건 전혀 모르건, 사용을 하건 하지 않건 변화는 이미 우리 곁에 와 있고, 아주 빠르고 아주 많은 변화인 것 또한 확실하다. 이를 사업의 기회로 여기며 설레는 사람도 있고, 곧 내 일, 내 일자리가 사라지겠다 확신하며 구체적인 공포감을 가진 사람도 있다.
이 책은 ‘기술에 휩쓸린 시대를 살아가는 마음들’이라는 부제처럼, 기술 그 자체 혹은 이를 대하는 막연한 환호와 기대 또는 두려움 대신 개발자, 창작자 등 최일선에서 AI를 대면하고 있는 이들이 어떤 경험 속에서 어떤 마음으로 살아가고 있는지를 생생하게 전한다."
"넥서스 (석기시대부터 AI까지, 정보 네트워크로 보는 인류 역사)",https://search.shopping.naver.com/book/catalog/50719395622,https://shopping-phinf.pstatic.net/main_5071939/50719395622.20241008091301.jpg,유발 하라리,김영사,25020,20241011,"비인간 지능의 위협과 우리의 미래에 대한 경고
“AI는 우리 종의 역사뿐만 아니라
모든 생명체의 진화 경로를 바꿀지도 모른다.”

글로벌 베스트셀러 《사피엔스》 《호모 데우스》 《21세기를 위한 21가지 제언》으로 우리 시대 가장 중요한 사상가의 반열에 오른 유발 하라리 교수가 압도적 통찰로 AI 혁명의 의미와 본질을 꿰뚫어 보고 인류에게 남은 기회를 냉철하게 성찰하는 신작으로 돌아왔다. 생태적 붕괴와 국제정치적 긴장에 이어 친구인지 적인지 모를 AI 혁명까지, 인간 본성의 어떤 부분이 우리를 자기 파괴의 길로 내모는 것일까? AI는 이전 정보 기술과 무엇이 다르고, 왜 위험할까? 멸종을 향해 달려가는 가장 영리한 동물, 우리 사피엔스는 생존과 번영의 길을 찾을 수 있을까?
상아탑 속 자신의 방에만 안주하지 않고 정치학, 종교학, 매체학, 진화생물학, 컴퓨터과학 등 다양한 학제 간 지식을 습득해온 하라리 교수의 독창적인 역사적 시각과 스토리텔링은 인류를 위한 중요한 선택의 순간에 빛을 발한다. 《사피엔스》 《호모 데우스》에서 펼쳤던 그의 논지가 ‘정보’를 중심으로 통합되어 더 정교하게 실체를 드러내는 《넥서스》에서 우리는 하라리 교수의 도저한 ‘현실주의’적 해법을 만난다. 비인간 지능이 우리의 존재를 위협하는 현재, 우리는 실수할 여유가 없다."
AICE  Associate (시나공 AI 능력시험),https://search.shopping.naver.com/book/catalog/40844215639,https://shopping-phinf.pstatic.net/main_4084421/40844215639.20230711115459.jpg,서길원^김운호^허상훈^박재상^박경규,길벗,24300,20230705,"대한민국 No.1 인공지능 능력시험 AICE

AICE(AI Certificate for Everyone)는 인공지능 능력시험이자 AI 자격증입니다.
영어능력을 평가하는 토익처럼, AICE는 인공지능 활용 능력을 평가합니다.

AICE는 AI 역량에 따라 5개의 레벨로 구성되어 있습니다. 
AICE Associate는 현실의 문제를 인공지능으로 잘 해결할 수 있는지 검정하기 위해 실제 사례를 기반으로 문제가 출제됩니다. AI 모델링을 위한 데이터 분석, 전처리, 머신러닝/딥러닝, 모델 성능 평가 프로세스 전 과정에 대해 100% 실기로 진행됩니다.

이 책은 AI 활용을 위한 ‘탐색적 데이터 분석, 전처리, 모델링, 성능 평가, 그리고 실제 사례를 통한 심화학습’까지 AICE Associate 시험을 완벽하게 준비할 수 있도록 도와줍니다.
AICE 시험뿐만 아니라 실제 업무에서 다루는 사례를 중심으로 설명하고 있어 실무에도 충분히 활용할 수 있습니다.

〈이 책의 특징〉
1. AICE Associate 능력시험 완벽 대비
2. KT 현업 개발자가 실무 경험을 기반으로 직접 집필한 공식 수험서
3. 실무에서 사용하는 사례 기반 AI 활용 능력 학습
4. 실전 감각을 키우는 AICE Associate 시험 대비용 실습 코드 제공
5. 시험 접수 응시료 20% 할인 쿠폰 제공"
랭체인 & 랭그래프로 AI 에이전트 개발하기 (현직 AI Specialist에게 배우는 LLM Agents!),https://search.shopping.naver.com/book/catalog/53548272271,https://shopping-phinf.pstatic.net/main_5354827/53548272271.20250315093057.jpg,서지영,길벗,26100,20250320,"LLM만으로 항공권 예약 같은 작업이 가능할까? AI 에이전트라면 가능하다!
랭체인, 랭그래프, 랭스미스, 오토젠, AutoGPT, 크루AI, 라마인덱스로 똑똑한 AI 서비스를 만들어 보자!

LLM의 최신 트렌드와 AI 생태계의 변화를 깊이 있게 살펴보고, 지금 필요한 AI 에이전트 기술을 빠르게 배워 사용할 수 있도록 개념, 활용, 실습을 한 권에 담았습니다. AI 에이전트의 핵심 개념을 이해하고, 개념을 활용하기 위한 프레임워크들을 익히고, 이를 사용해 AI 에이전트를 다양하게 구현해보는 것까지 효율적으로 학습할 수 있도록 구성했습니다. 실습 파트에서는 랭체인을 비롯한 8가지 프레임워크를 사용하여 다양한 AI 에이전트 서비스를 직접 만들어 볼 수 있습니다. 특정 유튜브 채널에서 데이터를 검색하거나, AutoGPT 에이전트를 ‘코드 멘토’로 활용하거나, Tavily를 이용해 정보를 검색하는 것은 물론, 랭스미스를 활용해 디버깅, 성능 평가, 모니터링도 할 수 있습니다. 또한, 마지막으로 AI 에이전트와 마이크로소프트 365(M365) 코파일럿 에이전트를 비교 분석해봅니다."
AI는 어떻게 인생의 무기가 되는가 (차원이 다른 삶은 AI로 설계된다),https://search.shopping.naver.com/book/catalog/52039597618,https://shopping-phinf.pstatic.net/main_5203959/52039597618.20241224071129.jpg,이경전,21세기북스,17820,20241223,"기술에 끌려다닐 것인가, 주도권을 잡을 것인가?
AI로 다시 쓰는 지적 자본론

살아가는 데 필요한 모든 교양 지식을 한데 모았다! 대한민국 대표 교수진이 펼치는 흥미로운 지식 체험, ‘인생명강’ 시리즈의 스물다섯 번째 책이 출간됐다. 역사, 철학, 과학, 의학, 예술 등 전국 대학 각 분야 최고 교수진의 명강의를 책으로 옮긴 인생명강 시리즈는 독자들의 삶에 유용한 지식을 통해 오늘을 살아갈 지혜와 내일을 내다보는 인사이트를 제시한다. 도서뿐만 아니라 온라인 강연·유튜브·팟캐스트를 통해 최고의 지식 콘텐츠를 일상 곳곳에서 만나볼 수 있는 지식교양 브랜드이다.

『AI는 어떻게 인생의 무기가 되는가』에서는 30여 년 넘게 AI와 비즈니스 모델을 연구한 이경전 교수가 AI를 통해 개인의 잠재력을 극대화하는 방법을 공개한다. 경영학을 포함한 비즈니스 모델링의 이론과 최신 기술의 메커니즘, AI 활용 사례를 두루 거치며 인생에서 가치를 창출하기 위해 필요한 전략을 폭넓게 다룬다. AI를 삶의 도구로 삼아 새로운 기회를 포착하고 자신만의 길을 개척하길 원하는 이들에게 성장 로드맵을 만들어줄 훌륭한 지침서다."
AI 시대 중학생은 이렇게 진로를 찾습니다 (개정 교육 과정에 따른 진로쌤의 아주 특별한 진로 수업),https://search.shopping.naver.com/book/catalog/52935580103,https://shopping-phinf.pstatic.net/main_5293558/52935580103.20250212092429.jpg,김원배,초봄책방,15120,20250225,"“AI 시대 청소년은 어떻게 진로를 찾을까?”
2025년부터 적용되는 새 교육 과정에 따른 진로 수업!

“한 분야에만 정통한 전문가가 아닌 여러 분야에 대해 폭넓고 깊은 전문지식을 요구하는 제너럴 스페셜리스트(General Specialist)를 요구한다. 이런 시대적 변화에 따라 교육 당국은 ‘2022년 개정 교육과정’을 개편했고, 올해부터 본격적으로 적용된다.”
AI(인공지능) 시대, 중학생에게 가장 중요한 건 무얼까. 이 질문에 대부분이 ‘학과 공부’라고 입을 모은다. 그 이유를 따로 설명하지 않아도 다 안다. 고등학교와 대학교 등 상급학교 ‘진학’을 위해서다. 나아가 미래에 더 좋은 직업과 직장을 가질 수 있다고 생각하여서다. 그런데 이젠 이에 못지않게 중요한 과목이 있다. 바로 ‘진로’ 교육이다. 
진로 교육은 말 그대로 중학생들에게 진로와 직업에 대해 가르치는 과목이다. 하지만 상급학교 진학을 위한 시험 과목에는 빠져 있다. 이에 주요 과목이 아니라는 인식에서 진로 수업 시간을 학원 숙제를 하는 시간으로 오해 아닌 오해하는 웃픈 광경이 연출되는 게 현실이다.
진로 수업이 이렇게 홀대받아도 될까. 이 책의 저자인 진로진학상담교사인 김원배 선생님은 수식어 ‘절대’에 따로 홑따옴표까지 쳐가며 “그렇지 않다!”고 강조한다. AI 시대 진로와 직업 환경이 지금까지와는 차원이 달라 되레 학과 공부보다 더 신경 써야 한다는 게 그 이유다. 지금까지는 한 가지 직업만으로도 평생을 살 수 있었다. 하지만 AI 시대는 평생직장과 완전고용 개념이 깨진다. 고령화에 따른 경제활동 수명 또한 늘어나기 때문이다. 그래서 한 분야에만 정통한 전문가가 아닌 여러 분야에 대해 폭넓고 깊은 전문지식을 요구하는 ‘제너럴 스페셜리스트(General Specialist)’를 요구한다. 
이런 시대적 변화에 따라 교육 당국은 ‘2022년 개정 교육과정’을 개편했고, 올해부터 본격적으로 적용된다. 이런 점에서 현직 진로진학상담교사인 저자는 청소년들에게 개정된 교과 과정에 따른 진로 가이드북이 필요하다는 생각에서 이 책을 썼다."
"요즘 우아한 AI 개발 (머신러닝에서 GPT, LLM, 생성형 AI, MLOps까지, 배달의민족 실제 프로젝트로 엿보는 AI 활용 이야기)",https://search.shopping.naver.com/book/catalog/53599736914,https://shopping-phinf.pstatic.net/main_5359973/53599736914.20250318100538.jpg,우아한형제들,골든래빗(주),21600,20250401,"★ ‘우아한형제들’의 진짜 개발 이야기, AI와 함께 돌아왔습니다!
★ 배달의민족 메뉴 추천 AI부터 배달 로봇까지, 현실이 된 AI 기술 이야기 수록

우아한형제들의 생생한 개발 이야기를 엮은 《요즘 우아한 개발》이 AI 중심 개발 사례와 실무 노하우를 가득 담아 《요즘 우아한 AI 개발》로 돌아왔습니다! 
IT 서비스 개발에서 AI 활용의 중요성은 점점 커지고 있습니다. 매일 새로워지는 AI 기술을 따라가는 것만큼 이를 실무에 효과적으로 적용하는 역량이 기업과 개인의 경쟁력을 좌우하죠. 이 책은 우아한형제들이 실제 프로젝트에 적용한 AI 기술과 개발 경험을 담아냈습니다. AI 메뉴 추천 시스템부터 데이터 검색 및 분석 자동화, 로봇 ML 모델 경량화와 MLOps 구축까지, 최신 AI 기술을 활용한 실무 사례를 생생하게 다룹니다. AI를 도입하고자 하는 기획자와 개발자라면, 실제 서비스에 AI 기술을 어떻게 적용하는지 궁금하다면 우아한형제들이 걸어온 AI 개발의 여정을 통해 그 해답을 찾아보세요."
AI와 뇌,https://search.shopping.naver.com/book/catalog/52738090150,https://shopping-phinf.pstatic.net/main_5273809/52738090150.20250201092509.jpg,강태우^문제일^최지웅,커뮤니케이션북스,10800,20250203,"인간 뇌와 AI의 차이와 유사점을 탐구하며 AI의 발전이 인간 지능을 뛰어넘을 가능성과 그에 따른 사회적, 철학적 질문을 다룬다. AI가 인간의 창의성을 넘어설 가능성, AI와 인간 뇌의 차이, 윤리적 문제 등을 논의하며 미래 사회의 변화를 예측한다. 인간의 존재 의미를 탐구하고 AI와 인간의 공존을 위한 윤리적 기준 마련을 제시한다."
"챗대리의 따라하면 바로 되는 AI 마케팅 자동화 (클로드, 피그마, make.com)",https://search.shopping.naver.com/book/catalog/53248303237,https://shopping-phinf.pstatic.net/main_5324830/53248303237.20250228092335.jpg,챗대리(박진주),로드북,21600,20250310,"따라하면 바로 되는 AI 마케팅 자동화 실습서다. 저자가 실무에 활용할 수 있도록 수많은 학습과 시행착오를 거쳐 만들었다. 몇십 분이면 자동화가 가능할 것을 몇 시간, 하루 종일 시름하는 독자라면, 이 책으로 생산성 향상을 이뤄보기 바란다. 이 책의 내용을 하나하나 따라하며 학습하고 응용하여 여러분의 시간을 절약해주는 자신만의 자동화 프로세스를 만들어보기 바란다. 단순한 것은 AI에게 맡기고 창의적인 일에 집중하는 일잘러가 되어보자.

_대상 독자
AI를 활용하기 위해 챗GPT 유료 버전을 구독했지만 뭘 해야 할지 난감한 김대리
신제품 출시를 앞두고 광고 카피와 배너를 기획해야 하는 박대리
광고 기획에 사용할 적절한 이미지 때문에 머리 아픈 이너웨어 브랜드 마케팅팀 최매니저
생활용품 쇼핑몰을 운영 중인 온라인 셀러 A씨
최근 매출 정체로 고민이 많은 코딩 교육 플랫폼을 운영 중인 김대표"
AI 스.토.리. (AI를 활용해본 〈스피치와 토론〉 교수들의 리포트),https://search.shopping.naver.com/book/catalog/53737731861,https://shopping-phinf.pstatic.net/main_5373773/53737731861.20250324175940.jpg,,북코리아,19000,20250305,"AI 시대, 스피치와 토론은 어떻게 달라져야 하는가?

AI 커뮤니케이션 시대에 접어들면서 새로운 현실이 전개되고 있다. 디지털 혁신과 인공지능(Artifi cial Intelligence)의 발전으로 인해 정보를 습득하고 소통하는 방식이 급격히 변하고 있다. 최근에는 특히 OpenAI의 챗GPT로 대표되는 생성형 AI의 등장과 함께 인간의 커뮤니케이션 방식은 새로운 패러다임을 맞이하고 있다. AI는 사회, 문화, 경제, 비즈니스는 물론 교육 분야에까지 많은 영향을 미치고 있다. 이러한 변화 속에서 스피치와 토론 교육 역시 혁신의 필요성이 증대하고 있다. AI 시대에는 단순히 정보 전달을 넘어 논리적 사고, 창의적 문제해결, 그리고 설득력 있는 말하기 능력이 더욱 중요해지고 있기 때문이다.

이 책은 AI 시대의 스피치와 토론 교육이 어떻게 변화해야 하는지에 대한 깊이 있는 논의를 담았다."
듀얼 브레인 (AI 시대의 실용적 생존 가이드),https://search.shopping.naver.com/book/catalog/53148174075,https://shopping-phinf.pstatic.net/main_5314817/53148174075.20250225091745.jpg,이선 몰릭,상상스퀘어,18900,20250319,"⟪듀얼 브레인⟫은 AI 시대를 살아가기 위해 꼭 읽어야 할 필독서다. 저자 이선 몰릭은 ⟨타임⟩에서 선정한 ‘인공지능 분야에서 가장 영향력 있는 인물’ 중 한 명이다. 여러 AI 기업에 자문을 제공하고, 와튼 스쿨에서 교육에 AI 활용을 접목하는 등 다양한 영역에서 영향력을 발휘하고 있다. 그런 저자가 생성형 AI를 둘러싼 모든 것에 관한 최고의 책을 집필했다.

이 책은 AI를 둘러싼 장밋빛 미래와 종말론의 소음을 뚫고, AI라는 동료와 함께 새로운 세상에 적응하는 방법이 무엇인지 알려 주는 실용적인 관점에서 접근한다. 챗GPT를 비롯한 LLM의 특징과 한계에 관해 명확히 알려 주고, AI를 실용적으로 활용하기 위한 원칙과 방법을 설명한다. 그리고 AI가 우리의 미래를 어떻게 바꿀 수 있을지, 그 가능성을 전문적인 시각에서 분석한다.

“2025년은 AI에 결정적 한 해가 될 것이다.” 메타 CEO 마크 저커버그의 말대로 전 세계가 AI 전쟁에 돌입했다. 눈앞에 무한한 가능성과 기회의 시대가 열린 셈이다. AI를 제대로 활용할 줄 안다면 새로운 세상에서 누구보다 우위에 설 수 있을 것이다. 이 책에 주목한다면, 그 기회는 당신의 몫이 될 것이다."
기계는 왜 학습하는가 (AI를 움직이는 우아한 수학),https://search.shopping.naver.com/book/catalog/53208469591,https://shopping-phinf.pstatic.net/main_5320846/53208469591.20250227095417.jpg,아닐 아난타스와미,까치,22500,20250228,"“걸작” 
2024년 노벨 물리학상 수상자 제프리 힌턴 강력 추천
AI가 구현하는 놀라운 세상을 떠받치며 미래를 만들어갈 핵심 수학!

2024년 챗GPT의 마법 같은 등장은 빠르게 모두의 관심사를 장악했다. AI가 길을 찾아주고, 음악을 추천하고, 그림을 그려주고, 문서를 정리해주는 수준에서 도약하여 정보를 “스스로” 찾아서 알려주고 질문에 “생각해서” 대답하는 수준에 이른 것처럼 보였기 때문이다. 과연 AI는 진짜 생각하는 기계가 된 것인가? AI로 인해서 우리 사회는 어떻게 달라지고, 우리의 삶은 또한 어떻게 될 것인가에 대한 장밋빛 기대와 어두운 우려가 공존하고 있다. 과학저술가 아닐 아난타스와미의 이 책은 오늘날의 AI를 있게 한 알고리즘을 구성하는 핵심 수학을 상세하게 살펴봄으로써 기계 안에서 어떤 과정이 작동하고 있는지를 선명하게 제시한다. 이 책에서는 수십 년간 “기계 학습machine learning” 연구자들에게 활력과 흥분을 선사한 정교한 수학 원리와 알고리즘을 설명한다. 기계 학습이라는 방대한 분야에서 구사하는 알고리즘에는 비교적 간단한 수학이 쓰인다. 수백 년을 거슬러 올라가는 이 수학은 고등학교나 대학 저학년 때 배우는 것들로, 선형 대수, 미적분, 베이스의 정리, 가우스 분포(및 종형 곡선) 등이다. 이 책은 기계 학습 분야를 떠받치는 핵심적 수학 개념이라는 렌즈를 통해서, 로젠블랫의 퍼셉트론에서부터 현대의 심층 신경망(인공 신경세포라는 연산 단위의 정교한 연결망)에 이르는 여정을 들려준다. 1950년대의 비교적 단순한 개념을 이해하면서 수학과 친숙해진 뒤에는 조금씩 난도를 끌어올려 오늘날 기계 학습 시스템을 떠받치는 전문적인 수학 원리와 알고리즘을 살펴본다. 이 과정은 우리가 기계에 불어넣는 어마어마한 힘을 이해하는 데에 필요한 최소한의 이론적, 개념적 지식을 펼쳐 보인다. 학습하는 기계의 작동원리와 그 바탕을 파악할 수 있도록 돕는 이 책을 통해서 독자들은 비로소 AI의 정체를 이해하고 AI로 가득해질 미래를 자신 있게 맞이할 수 있을 것이다."
"실전! RAG 기반 생성형 AI 개발 (라마인덱스, 딥 레이크, 파인콘으로 나만의 검색 증강 생성 파이프라인 만들기)",https://search.shopping.naver.com/book/catalog/53386597057,https://shopping-phinf.pstatic.net/main_5338659/53386597057.20250306094323.jpg,데니스 로스먼,위키북스,28800,20250318,"RAG를 이용해 AI의 환각을 최소화하고, 임베딩 벡터 데이터베이스와 인간 피드백을 통합해서 정확하고 커스텀화된 생성형 AI 파이프라인을 구축한다!


《실전! RAG 기반 생성형 AI 개발》은 성능과 비용의 균형을 맞추는 효과적인 LLM, 컴퓨터비전, 생성형 AI 시스템을 구축하기 위한 로드맵을 제시한다.

이 책은 RAG와 다중 모달 AI 파이프라인을 설계, 관리, 제어하는 방법을 상세히 설명한다. RAG는 출력을 추적 가능한 원본 문서와 연결함으로써 출력의 정확성과 문맥 관련성을 향상시키며, 대량의 정보를 관리하는 동적 접근 방식을 가능하게 하는 기술이다. 이 책은 또한 벡터 저장소, 청킹, 색인화, 순위 지정에 대한 실용적 지식을 제공하며, RAG 프레임워크를 처음부터 끝까지 구축하는 방법을 보여준다. 적응형 RAG와 사람의 피드백을 활용한 검색 정확도 개선, RAG와 미세조정의 균형, 실시간 의사결정을 강화하는 동적 RAG 구현, 지식 그래프를 통한 복잡한 데이터 시각화 등 프로젝트 성능을 최적화하고 데이터를 더 잘 이해할 수 있는 기법들을 배우게 될 것이다.

라마인덱스, 파인콘, 딥레이크 같은 프레임워크와 오픈AI, 허깅페이스 같은 생성형 AI 플랫폼을 이용한 풍부한 실습 예제를 담고 있다. 이 책을 통해 지능형 솔루션을 구현하는 기술을 습득한다면 프로덕션에서 고객 서비스까지 그 어떤 프로젝트에서도 경쟁력을 갖추게 될 것이다.

★ 이 책에서 다루는 내용 ★

◎ 대규모 데이터셋을 효율적으로 처리하도록 RAG 파이프라인을 확장한다.
◎ 환각 현상을 최소화하고 정확한 응답을 보장하는 기법을 적용한다.
◎ 추적 가능하고 투명한 출력으로 AI 정확도를 높이는 색인화 기법을 구현한다.
◎ RAG 주도 생성형 AI 시스템을 다양한 도메인에 걸쳐 커스텀화하고 확장한다.
◎ 딥레이크와 파인콘을 활용해서 데이터를 더 빠르고 효율적으로 검색한다.
◎ 실제 데이터에 기반해서 견고한 생성형 AI 시스템을 구축하고 제어한다.
◎ 더 풍부하고 유익한 AI 응답을 위해 텍스트와 이미지 데이터를 결합한다."
AICE 시험 완벽 대비 Basic편 (나의 AI 경쟁력),https://search.shopping.naver.com/book/catalog/38544341621,https://shopping-phinf.pstatic.net/main_3854434/38544341621.20230808084137.jpg,고영훈^유정빈^박희정^지병규^신건희,한국경제신문,25200,20230315,"초보자나 비전공자도 
데이터 해석과 AI 활용 능력을 익히는 
‘AICE’ 시험 대비 최상의 학습서!

◎ 한 권으로 빠르게 국내 최초 AI 자격시험 집중 공략 ◎
◎ 초단기 완성 AIDU ez 활용법 ◎
◎ AI 용어 핵심 정리 ◎
◎ 실전 감각 키우는 AICE BAsIC 시험 대비용 연습문제 제공 ◎

“한국이 디지털 강국으로 발돋움하려면 무엇이 필요할까?”라는 질문에서 KT가 개발하고 한국경제신문이 주관하여 국내 최초의 인공지능(AI) 시험인 AICE(AI Certificate for Everyone)를 탄생시켰다. 영어 능력을 평가하는 토익처럼 AICE는 AI 활용 능력을 평가한다. 
이 책은 비전공자를 대상으로 만들어진 BASIC편이며 ‘오토 ML(머신러닝)’을 활용한다. AIDU ez는  KT가 자체 개발한 노코딩 실습도구이며 파이썬 언어를 모르거나 익숙하지 않은 사람도 인공지능의 원리를 쉽게 익히고 데이터를 다루면서 인공지능 활용 프로세스 전반을 경험할 수 있다. 초보자나 비전공자도 이 책을 통해 데이터 해석과 실질적인 AI 활용 능력을 배우고 ‘AICE’ 시험 대비를 완벽하게 할 수 있을 것이다."
2025 퀵패스 AI 프롬프트 활용능력 2급 (한국생산성본부(KPC) 공식 인증 교재｜AI 프롬프트 활용능력 시험 대비 입문서),https://search.shopping.naver.com/book/catalog/53352265759,https://shopping-phinf.pstatic.net/main_5335226/53352265759.20250305092057.jpg,AI 프롬프트 활용능력 연구소,퀵패스,26370,20250310,"AI 프롬프트 활용능력(AI-POT)은 생성 AI의 모델과 알고리즘을 기반으로 문제해결을 위한 최적의 프롬프트를 작성하고 활용하는 능력을 검증하는 시험이다. 시험을 통해 다양한 생성 AI (챗GPT, 제미나이, 코파일럿 등)를 활용하여 원하는 결과를 도출하는 활용능력과 업무 생산성을 향상하기 위한 프롬프트를 만드는 설계능력을 습득할 수 있다. 2급 시험에서는 인공지능의 기초, 생성 AI의 기초와 활용, 저작권 및 윤리에 관한 내용을 다루고 있으며, 합격에 필요한 모든 내용을 퀵패스 AI 프롬프트 활용능력 2급 기본서를 통해 습득할 수 있다. 비전공자도 2주면 취득할 수 있도록 생소한 인공지능 분야의 개념들을 쉽게 풀어서 설명했으며, 실습과정을 통해 생성 AI 도구를 자연스럽게 익힐 수 있는 콘텐츠를 마련했다."
A.I.,https://search.shopping.naver.com/book/catalog/51447417260,https://shopping-phinf.pstatic.net/main_5144741/51447417260.20250316074503.jpg,,Books on Demand,0,20201123,"De ældste gik flere artusinder tilbage. Nogle overlevede forandringer i tiden, andre forsvandt. Fra ganske fa eskalerede de til et uoverskueligt antal, men jo flere de blev, jo mindre vigtighed tillagde man dem. Det var i orden at ignorere dem - indtil nu."
